Variant,CAP Code,Make,Model,Variant Full Description,Model Year,Doors,Fuel,Body,Seats,Gearbox,Gears,BHP,Eng CC,CO2,Com-bined MPG,Vehicle List Price,Vehicle List Price Including Metallic Paint,Vehicle Total Disc, Vehicle OTR Price,VRB,P11D Price,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,Electric Range,Battery Capacity,RDE2
98324,SEAN15FR 5HPTA  1,Seat,Arona,Seat Arona Hatchback 1.5 TSI 150 FR 5Dr DSG,2021,5,Petrol,Hatchback,5,Semi-auto,7,150,1498,140,42.8,21054.17,21054.17,3158.12,21750.25,0,25265,24,10000,331.02,0,331.02,33.1,364.12,7.55,36,15000,285.34,0,285.34,28.53,313.87,7.55,0,0, 
98325,SEAN15FS 5HPTA  1,Seat,Arona,Seat Arona Hatchback 1.5 TSI 150 FR Sport 5Dr DSG,2021,5,Petrol,Hatchback,5,Semi-auto,7,150,1498,142,42.8,21954.17,21954.17,3293.12,22668.25,0,26345,24,10000,345.45,0,345.45,34.55,380,7.55,36,15000,297.11,0,297.11,29.71,326.82,7.55,0,0, 
98326,FIPA09WDT5HPTM4 2,Fiat,Panda,Fiat Panda Hatchback 0.9 Twinair [85] Wild 4x4 [touchscreen] 5Dr,2021,5,Petrol,Hatchback,4,Manual,6,85,875,156,40.9,13349.17,13349.17,0,17355,0,16745,24,10000,353.09,0,353.09,35.31,388.4,7.55,36,15000,287.53,0,287.53,28.75,316.28,7.55,0,0, 
98327,FIPA09WTS5HPTM4 2,Fiat,Panda,Fiat Panda Hatchback 0.9 Twinair [85] Wild 4x4 [touch/style Pack] 5Dr,2021,5,Petrol,Hatchback,4,Manual,6,85,875,156,40.9,13765.83,13765.83,0,17855,0,17245,24,10000,363.96,0,363.96,36.4,400.36,7.55,36,15000,295.9,0,295.89,29.59,325.48,7.55,0,0, 
98328,FIPA09WT55HPTM4 2,Fiat,Panda,Fiat Panda Hatchback 0.9 Twinair [85] Wild 4x4 [touch] [5 Seat] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,85,875,156,40.9,13536.67,13536.67,0,17580,0,16970,24,10000,361.14,0,361.13,36.11,397.24,7.55,36,15000,293.15,0,293.14,29.32,322.46,7.55,0,0, 
98329,FIPA09WS55HPTM4 2,Fiat,Panda,Fiat Panda Hatchback 0.9 Twinair [85] Wild 4x4 [touch/style/5 Seat] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,85,875,156,40.9,13953.33,13953.33,0,18080,0,17470,24,10000,372,0,372,37.2,409.2,7.55,36,15000,301.51,0,301.51,30.15,331.66,7.55,0,0, 
98330,FIPA09CTS5HPTM4 2,Fiat,Panda,Fiat Panda Hatchback 0.9 Twinair [85] Cross 4x4 [touchscreen] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,85,875,156,40.9,14765.83,14765.83,0,19055,0,18445,24,10000,388.46,0,388.47,38.85,427.32,7.55,36,15000,315.28,0,315.28,31.53,346.81,7.55,0,0, 
98331,FIPA10CFT5HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid City Life [touchscreen] 5Dr,2021,5,Petrol,Hatchback,4,Manual,6,70,999,125,53.3,10578.33,10578.33,0,13655,0,13420,24,10000,282.92,0,282.92,28.29,311.21,7.55,36,15000,228.99,0,228.98,22.9,251.88,7.55,0,0, 
98332,MSLE20GT 5EPTA4,Maserati,Levante,Maserati Levante Estate Hybrid GT 5Dr Auto,2021,5,Petrol,Estate,5,Semi-auto,8,330,1995,220,29.1,57000,57000,0,69790,0,68400,24,10000,1515.76,0,1515.76,151.58,1667.34,7.55,36,15000,1145.33,0,1145.33,114.53,1259.86,7.55,0,0, 
98333,MSLE20GTP5EPTA4,Maserati,Levante,Maserati Levante Estate Hybrid GT Sport Pack 5Dr Auto,2021,5,Petrol,Estate,5,Semi-auto,8,330,1995,220,29.1,61000,61000,0,74590,0,73200,24,10000,1631.35,0,1631.34,163.14,1794.48,7.55,36,15000,1230.17,0,1230.17,123.02,1353.19,7.55,0,0, 
98334,MSLE30MOD5EPTA4,Maserati,Levante,Maserati Levante Estate V6 Modena 5Dr Auto,2021,5,Petrol,Estate,5,Semi-auto,8,350,2979,284,22.6,65037.5,65037.5,8454.87,70199.15,0,78045,24,10000,1370.89,0,1370.88,137.09,1507.97,7.55,36,15000,1056.41,0,1056.42,105.64,1162.06,7.55,0,0, 
98335,MSLE30MOS5EPTA4,Maserati,Levante,Maserati Levante Estate V6 Modena S 5Dr Auto,2021,5,Petrol,Estate,5,Semi-auto,8,430,2979,272,22.4,74087.5,74087.5,9631.37,79647.35,0,88905,24,10000,1576.46,0,1576.46,157.65,1734.11,7.55,36,15000,1209.45,0,1209.45,120.95,1330.4,7.55,0,0, 
98336,FIPA10CUS5HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid City Life [touch/style Pack] 5Dr,2021,5,Petrol,Hatchback,4,Manual,6,70,999,125,53.3,10995,10995,0,14155,0,13920,24,10000,294.32,0,294.32,29.43,323.75,7.55,36,15000,237.1,0,237.1,23.71,260.81,7.55,0,0, 
98337,FIPA10CO55HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid City Life [touchscreen/5 Seat] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,70,999,125,53.3,10765.83,10765.83,0,13880,0,13645,24,10000,290.75,0,290.74,29.08,319.82,7.55,36,15000,234.41,0,234.42,23.44,257.86,7.55,0,0, 
98338,FIPA10CS55HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid City Life [touch/style/5 Seat] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,70,999,125,53.3,11182.5,11182.5,0,14380,0,14145,24,10000,302.13,0,302.13,30.21,332.34,7.55,36,15000,242.54,0,242.54,24.25,266.79,7.55,0,0, 
98339,FIPA10SOT5HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid Sport [touchscreen] 5Dr,2021,5,Petrol,Hatchback,4,Manual,6,70,999,125,53.3,11161.67,11161.67,0,14355,0,14120,24,10000,291.87,0,291.88,29.19,321.07,7.55,36,15000,236.81,0,236.81,23.68,260.49,7.55,0,0, 
98340,FIPA10ST55HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid Sport [touchscreen/5 Seat] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,70,999,125,53.3,11349.17,11349.17,0,14580,0,14345,24,10000,299.7,0,299.7,29.97,329.67,7.55,36,15000,242.25,0,242.25,24.23,266.48,7.55,0,0, 
98341,FIPA10CCT5HPIM  2,Fiat,Panda,Fiat Panda Hatchback 1.0 Mild Hybrid City Cross [touchscreen] 5Dr,2021,5,Petrol,Hatchback,5,Manual,6,70,999,127,49.6,11745,11745,0,15055,0,14820,24,10000,299.16,0,299.15,29.92,329.07,7.55,36,15000,244.07,0,244.07,24.41,268.48,7.55,0,0, 
98342,MSGH20GT 4SPTA  1,Maserati,Ghibli,Maserati Ghibli Saloon Hybrid GT 4Dr Auto,2021,4,Petrol,Saloon,5,Semi-auto,8,330,1995,183,34.9,54645.83,54645.83,0,66525,0,65575,24,10000,1442.57,0,1442.56,144.26,1586.82,7.55,36,15000,1115.14,0,1115.14,111.51,1226.65,7.55,0,0, 
98343,MSGH20GTP4SPTA  1,Maserati,Ghibli,Maserati Ghibli Saloon Hybrid GT Sport Pack 4Dr Auto,2021,4,Petrol,Saloon,5,Semi-auto,8,330,1995,183,34.9,59062.5,59062.5,0,71825,0,70875,24,10000,1542.76,0,1542.75,154.28,1697.03,7.7,36,15000,1193.71,0,1193.71,119.37,1313.08,7.55,0,0, 
98344,MSGH30MOD4SPTA  1,Maserati,Ghibli,Maserati Ghibli Saloon V6 Modena 4Dr Auto,2021,4,Petrol,Saloon,5,Semi-auto,8,350,2979,242,25.2,59566.67,59566.67,11913.33,59134,0,71480,24,10000,1158.41,0,1158.4,115.84,1274.24,7.55,36,15000,919.59,0,919.58,91.96,1011.54,7.55,0,0, 
98345,MSGH30MOS4SPTA  1,Maserati,Ghibli,Maserati Ghibli Saloon V6 Modena S 4Dr Auto,2021,4,Petrol,Saloon,5,Semi-auto,8,430,2979,242,25,69766.67,69766.67,13953.33,68926,0,83720,24,10000,1310.65,0,1310.64,131.07,1441.71,8.75,36,15000,1045.17,0,1045.17,104.52,1149.69,7.55,0,0, 
98346,BMX320MXL5EPTA4 5,BMW,X3,BMW X3 Estate Xdrive20i MHT Xline 5Dr Step Auto,2021,5,Petrol,Estate,5,Semi-auto,8,184,1998,175,37.2,35345.83,35345.83,1060.37,42917.54,0,43264.99,24,10000,708.93,0,708.93,70.89,779.82,7.55,36,15000,576.29,0,576.3,57.63,633.93,7.55,0,0, 
98347,BMX320MHT5EPTA4 5,BMW,X3,BMW X3 Estate Xdrive20i MHT M Sport 5Dr Step Auto,2021,5,Petrol,Estate,5,Semi-auto,8,184,1998,175,36.7,36845.83,36845.83,1105.37,44663.54,0,45064.99,24,10000,718.85,0,718.84,71.89,790.73,7.55,36,15000,587.63,0,587.64,58.76,646.4,7.55,0,0, 
98348,BMX320SPK5EPTA4 5,BMW,X3,BMW X3 Estate Xdrive20i MHT M Sport 5Dr Step Auto [pro Pack],2021,5,Petrol,Estate,5,Semi-auto,8,184,1998,175,36.7,38679.17,38679.17,1160.37,46797.55,0,47265,24,10000,768,0,768,76.8,844.8,7.55,36,15000,624.46,0,624.46,62.45,686.91,7.55,0,0, 
98351,BMX330M4A5EPTA4 5,BMW,X3,BMW X3 Estate Xdrive M40i MHT 5Dr Auto,2021,5,Petrol,Estate,5,Semi-auto,8,360,2998,207,31,48258.33,48258.33,1447.74,58387.7,0,58759.99,24,10000,1035.52,0,1035.52,103.55,1139.07,7.55,36,15000,822.39,0,822.4,82.24,904.64,7.55,0,0, 
98353,BMX320XL 5EXTA4 5,BMW,X3,BMW X3 Estate Xdrive 30e Xline 5Dr Auto,2021,5,Petrol/Electric Hybrid,Estate,5,Semi-auto,8,292,1998,46,141.2,42691.67,42691.67,1280.75,50573.09,0,52080,24,10000,822.06,0,822.06,82.21,904.27,7.55,36,15000,666.5,0,666.51,66.65,733.16,7.55,30.4,12, 
98354,BMX320MS 5EXTA4 5,BMW,X3,BMW X3 Estate Xdrive 30e M Sport 5Dr Auto,2021,5,Petrol/Electric Hybrid,Estate,5,Semi-auto,8,292,1998,47,134.5,44191.67,44191.67,1325.75,52319.09,0,53880,24,10000,831.53,0,831.54,83.15,914.69,7.55,36,15000,677.43,0,677.44,67.74,745.18,7.55,29.8,12, 
98355,BMX320SPK5EXTA4 5,BMW,X3,BMW X3 Estate Xdrive 30e M Sport 5Dr Auto [pro Pack],2021,5,Petrol/Electric Hybrid,Estate,5,Semi-auto,8,292,1998,47,134.5,46025,46025,1380.75,54453.1,0,56080,24,10000,879.21,0,879.22,87.92,967.14,7.55,36,15000,713.13,0,713.15,71.31,784.46,7.55,30.4,12, 
98356,BMX320MTE5EXTA4 5,BMW,X3,BMW X3 Estate Xdrive 30e M Sport 5Dr Auto [tech Pack],2021,5,Petrol/Electric Hybrid,Estate,5,Semi-auto,8,292,1998,47,134.5,45775,45775,1373.25,54162.1,0,55780,24,10000,882.76,0,882.76,88.28,971.04,7.55,36,15000,714.08,0,714.09,71.41,785.5,7.55,29.8,12, 
98357,BMX320TPM5EXTA4 5,BMW,X3,BMW X3 Estate Xdrive 30e M Sport 5Dr Auto [tech/pro Pack],2021,5,Petrol/Electric Hybrid,Estate,5,Semi-auto,8,292,1998,47,134.5,47608.33,47608.33,1428.24,56296.1,0,57979.99,24,10000,930.44,0,930.44,93.04,1023.48,7.55,36,15000,749.8,0,749.8,74.98,824.78,7.55,30.4,12, 
98358,BMX320MXL5EDTA4 5,BMW,X3,BMW X3 Diesel Estate Xdrive20d MHT Xline 5Dr Step Auto,2021,5,Diesel,Estate,5,Semi-auto,8,190,1995,154,48.7,36433.33,36433.33,1092.99,43843.4,0,44569.99,24,10000,722.99,0,722.98,72.3,795.28,7.55,36,15000,587.98,0,587.99,58.8,646.79,7.55,0,0,RDE 2
98359,BMX320MHT5EDTA4 5,BMW,X3,BMW X3 Diesel Estate Xdrive20d MHT M Sport 5Dr Step Auto,2021,5,Diesel,Estate,5,Semi-auto,8,190,1995,154,47.9,37933.33,37933.33,1137.99,45589.4,0,46369.99,24,10000,732.88,0,732.88,73.29,806.17,7.55,36,15000,599.33,0,599.33,59.93,659.26,7.55,0,0,RDE 2
98360,BMX320SPK5EDTA4 5,BMW,X3,BMW X3 Diesel Estate Xdrive20d MHT M Sport 5Dr Step Auto [pro Pack],2021,5,Diesel,Estate,5,Semi-auto,8,190,1995,154,47.9,39766.67,39766.67,1193,47723.39,0,48570,24,10000,782.92,0,782.91,78.29,861.2,7.55,36,15000,636.15,0,636.15,63.62,699.77,7.55,0,0,RDE 2
98363,BMX330MHT5EDTA4 5,BMW,X3,BMW X3 Diesel Estate Xdrive30d MHT M Sport 5Dr Auto,2021,5,Diesel,Estate,5,Semi-auto,8,286,2993,165,44.8,42554.17,42554.17,1276.62,50968.05,0,51915,24,10000,859.54,0,859.52,85.95,945.47,7.55,36,15000,693.03,0,693.04,69.3,762.34,7.55,0,0,RDE 2
98364,BMX330SPK5EDTA4 5,BMW,X3,BMW X3 Diesel Estate Xdrive30d MHT M Sport 5Dr Auto [pro Pack],2021,5,Diesel,Estate,5,Semi-auto,8,286,2993,164,44.8,44387.5,44387.5,1331.62,53102.05,0,54115,24,10000,909.55,0,909.54,90.96,1000.5,7.55,36,15000,729.56,0,729.57,72.96,802.53,7.55,0,0,RDE 2
98367,BMX330MH45EDTA4 5,BMW,X3,BMW X3 Diesel Estate Xdrive M40d MHT 5Dr Auto,2021,5,Diesel,Estate,5,Semi-auto,8,340,2993,181,40.9,48258.33,48258.33,1447.74,57947.7,0,58759.99,24,10000,1014.3,0,1014.3,101.43,1115.73,7.55,36,15000,808.2,0,808.21,80.82,889.03,7.55,0,0,RDE 2
98369,MSQU30GT 4SPTA  4,Maserati,Quattroporte,Maserati Quattroporte Saloon V6 GT 4Dr Auto,2021,4,Petrol,Saloon,5,Semi-auto,8,350,2979,243,25,73033.33,73033.33,11685.33,75567.59,0,87640,24,10000,1584.81,0,1584.81,158.48,1743.29,11.55,36,15000,1220.42,0,1220.43,122.04,1342.47,10.26,0,0, 
98370,MSQU30GTP4SPTA  4,Maserati,Quattroporte,Maserati Quattroporte Saloon V6 GT Sport Pack 4Dr Auto,2021,4,Petrol,Saloon,5,Semi-auto,8,350,2979,243,25,74933.33,74933.33,11989.33,77482.79,0,89920,24,10000,1623.53,0,1623.52,162.35,1785.87,11.9,36,15000,1250.02,0,1250.03,125,1375.03,10.5,0,0, 
98373,BMX420MHT5EDTA4 2,BMW,X4,BMW X4 Diesel Estate Xdrive20d MHT M Sport 5Dr Step Auto,2021,5,Diesel,Estate,5,Semi-auto,8,190,1995,151,49.6,40429.17,40429.17,0,49950,0,49365,24,10000,877.4,0,877.39,87.74,965.13,7.55,36,15000,696.33,0,696.34,69.63,765.97,7.55,0,0,RDE 2
98374,BMX430MHT5EDTA4 2,BMW,X4,BMW X4 Diesel Estate Xdrive30d MHT M Sport 5Dr Auto,2021,5,Diesel,Estate,5,Semi-auto,8,286,2993,164,45.6,45016.67,45016.67,0,55455,0,54870,24,10000,985.79,0,985.78,98.58,1084.36,7.55,36,15000,778.28,0,778.28,77.83,856.11,7.55,0,0,RDE 2
98376,BMX420HMR5EDTA4 2,BMW,X4,BMW X4 Diesel Estate Xdrive20d MHT M Sport 5Dr Step Auto [pro Pack],2021,5,Diesel,Estate,5,Semi-auto,8,190,1995,151,49.6,42262.5,42262.5,0,52150,0,51565,24,10000,930.66,0,930.65,93.07,1023.72,7.55,36,15000,735.39,0,735.39,73.54,808.93,7.55,0,0,RDE 2
98377,BMX430M4I5EPTA4 2,BMW,X4,BMW X4 Estate Xdrive M40i MHT 5Dr Auto,2021,5,Petrol,Estate,5,Semi-auto,8,360,2998,205,31.4,50720.83,50720.83,0,63080,0,61714.99,24,10000,1212.01,0,1212.01,121.2,1333.21,7.55,36,15000,939.4,0,939.4,93.94,1033.34,7.55,0,0, 
98378,BMX430HMR5EDTA4 2,BMW,X4,BMW X4 Diesel Estate Xdrive30d MHT M Sport 5Dr Auto [pro Pack],2021,5,Diesel,Estate,5,Semi-auto,8,286,2993,163,45.6,46850,46850,0,57655,0,57070,24,10000,1039.06,0,1039.05,103.91,1142.96,7.55,36,15000,817.32,0,817.33,81.73,899.06,7.55,0,0,RDE 2
98381,BMX430MH45EDTA4 2,BMW,X4,BMW X4 Diesel Estate Xdrive M40d MHT 5Dr Auto,2021,5,Diesel,Estate,5,Semi-auto,8,340,2993,179,41.5,50720.83,50720.83,0,62640,0,61714.99,24,10000,1178.52,0,1178.52,117.85,1296.37,7.55,36,15000,917.88,0,917.87,91.79,1009.66,7.55,0,0,RDE 2
98384,BMI400E4S5HE A,BMW,I4,BMW I4 Gran Coupe 250kW Edrive40 Sport 83.9kWh 5Dr Auto,2021,5,Electric,Hatchback,5,Auto,1,340,1,0,0,42500,42500,1275,50350,0,51850,24,10000,746.92,0,746.92,74.69,821.61,7.55,36,15000,606.24,0,606.24,60.62,666.86,7.55,358,83.9, 
98385,BMI400E4T5HE A,BMW,I4,BMW I4 Gran Coupe 250kW Edrive40 Sport 83.9kWh 5Dr Auto [tech Pack],2021,5,Electric,Hatchback,5,Auto,1,340,1,0,0,44083.33,44083.33,1322.49,52193,0,53749.99,24,10000,787.83,0,787.83,78.78,866.61,7.55,36,15000,637.27,0,637.28,63.73,701.01,7.55,357,83.9, 
98386,BMI400E4M5HE A,BMW,I4,BMW I4 Gran Coupe 250kW Edrive40 M Sport 83.9kWh 5Dr Auto,2021,5,Electric,Hatchback,5,Auto,1,340,1,0,0,43750,43750,1312.5,51805,0,53350,24,10000,770.76,0,770.76,77.08,847.84,7.55,36,15000,625.43,0,625.44,62.54,687.98,7.55,351,83.9, 
98387,BMI400ET45HE A,BMW,I4,BMW I4 Gran Coupe 250kW Edrive40 M Sport 83.9kWh 5Dr Auto [tech Pack,2021,5,Electric,Hatchback,5,Auto,1,340,1,0,0,45333.33,45333.33,1359.99,53648,0,55249.99,24,10000,811.67,0,811.67,81.17,892.84,7.55,36,15000,655.95,0,655.95,65.6,721.55,7.55,350,83.9, 
98388,BMI400EP45HE A,BMW,I4,BMW I4 Gran Coupe 250kW Edrive40 M Sport 83.9kWh 5Dr Auto [pro Pack],2021,5,Electric,Hatchback,5,Auto,1,340,1,0,0,45833.33,45833.33,1374.99,54230,0,55849.99,24,10000,827.16,0,827.17,82.72,909.89,7.55,36,15000,667.5,0,667.5,66.75,734.25,7.55,348,83.9, 
98389,BMI400ETP5HE A,BMW,I4,BMW I4 Gran Coupe 250kW Edrive40 M Sport 83.9kWh 5Dr Auto [tech/pro],2021,5,Electric,Hatchback,5,Auto,1,340,1,0,0,47416.67,47416.67,1422.5,56072.99,0,57750,24,10000,868.89,0,868.89,86.89,955.78,7.55,36,15000,698.03,0,698.02,69.8,767.82,7.55,347,83.9, 
98390,BMI400M505HE A4,BMW,I4,BMW I4 Gran Coupe 400kW M50 83.9kWh 5Dr Auto,2021,5,Electric,Hatchback,5,Auto,1,544,1,0,0,52500,52500,1050,62620,0,63850,24,10000,977.36,0,977.36,97.74,1075.1,7.55,36,15000,783.61,0,783.62,78.36,861.98,7.55,315,83.9, 
98391,BM4S20MS 5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 420i M Sport 5Dr Step Auto,2021,5,Petrol,Hatchback,5,Semi-auto,8,184,1998,154,41.5,33491.67,33491.67,1004.75,40419.29,0,41040,24,10000,743.25,0,743.24,74.33,817.57,7.55,36,15000,598.63,0,598.63,59.86,658.49,7.55,0,0, 
98392,BM4S20MTE5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 420i M Sport 5Dr Step Auto [tech Pack],2021,5,Petrol,Hatchback,5,Semi-auto,8,184,1998,154,41.5,34366.67,34366.67,1031,41437.79,0,42090,24,10000,833.03,0,833.02,83.3,916.32,7.55,36,15000,649.78,0,649.78,64.98,714.76,7.55,0,0, 
98393,BM4S20SPK5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 420i M Sport 5Dr Step Auto [pro Pack],2021,5,Petrol,Hatchback,5,Semi-auto,8,184,1998,156,41.5,35575,35575,1067.25,42844.3,0,43540,24,10000,807.19,0,807.17,80.72,887.89,7.55,36,15000,645.04,0,645.04,64.5,709.54,7.55,0,0, 
98394,BM4S20TPM5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 420i M Sport 5Dr Step Auto [tech/pro Pack],2021,5,Petrol,Hatchback,5,Semi-auto,8,184,1998,156,41.5,36450,36450,1093.5,43862.8,0,44590,24,10000,896.95,0,896.95,89.7,986.65,7.55,36,15000,696.78,0,696.78,69.68,766.46,7.55,0,0, 
98395,BM4S2030M5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 430i M Sport 5Dr Step Auto,2021,5,Petrol,Hatchback,5,Semi-auto,8,245,1998,160,39.8,36820.83,36820.83,1104.62,44294.44,0,45034.99,24,10000,854.64,0,854.63,85.46,940.09,7.55,36,15000,678.86,0,678.86,67.89,746.75,7.55,0,0, 
98396,BM4S203PT5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 430i M Sport 5Dr Step Auto [tech Pack],2021,5,Petrol,Hatchback,5,Semi-auto,8,245,1998,161,39.8,37695.83,37695.83,1130.87,45312.94,0,46084.99,24,10000,944.42,0,944.42,94.44,1038.86,7.55,36,15000,730.01,0,730.01,73,803.01,7.55,0,0, 
98397,BM4S20ML35HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 430i M Sport 5Dr Step Auto [pro Pack],2021,5,Petrol,Hatchback,5,Semi-auto,8,245,1998,162,39.8,38904.17,38904.17,1167.12,46719.45,0,47535,24,10000,918.57,0,918.56,91.86,1010.42,7.55,36,15000,725.26,0,725.26,72.53,797.79,7.55,0,0, 
98398,BM4S20PT35HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe 430i M Sport 5Dr Step Auto [tech/pro Pack],2021,5,Petrol,Hatchback,5,Semi-auto,8,245,1998,162,39.8,39779.17,39779.17,1193.37,47737.95,0,48585,24,10000,1008.35,0,1008.35,100.84,1109.19,7.55,36,15000,776.41,0,776.42,77.64,854.06,7.55,0,0, 
98399,BM4S30MT45HPTA4 1,BMW,4 Series,BMW 4 Series Gran Coupe M440i Xdrive MHT 5Dr Step Auto,2021,5,Petrol,Hatchback,5,Semi-auto,8,374,2998,182,35.3,44920.83,44920.83,1347.62,54062.84,0,54754.99,24,10000,1032.08,0,1032.08,103.21,1135.29,7.55,36,15000,818.48,0,818.48,81.85,900.33,7.55,0,0, 
98400,BM4S20MHT5HDTA  1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d MHT M Sport 5Dr Step Auto,2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,130,56.5,35770.83,35770.83,1073.12,42697.24,0,43774.99,24,10000,780.1,0,780.1,78.01,858.11,7.55,36,15000,623.25,0,623.26,62.33,685.59,7.55,0,0,RDE 2
98401,BM4S20MTH5HDTA  1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d MHT M Sport 5Dr Step Auto [tech Pack],2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,130,56.5,36645.83,36645.83,1099.37,43715.74,0,44824.99,24,10000,868.33,0,868.33,86.83,955.16,7.55,36,15000,672.13,0,672.13,67.21,739.34,7.55,0,0,RDE 2
98402,BM4S20HMR5HDTA  1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d MHT M Sport 5Dr Step Auto [pro Pack],2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,131,56.5,37854.17,37854.17,1135.62,45162.25,0,46275,24,10000,869.27,0,869.25,86.93,956.18,7.55,36,15000,689.14,0,689.14,68.91,758.05,7.55,0,0,RDE 2
98403,BM4S20HMT5HDTA  1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d MHT M Sport 5Dr Step Auto [tech/pro Pack],2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,132,56.5,38729.17,38729.17,1161.87,46180.75,0,47325,24,10000,959.91,0,959.91,95.99,1055.9,7.55,36,15000,739.98,0,739.98,74,813.98,7.55,0,0,RDE 2
98404,BM4S20MHT5HDTA4 1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d Xdrive MHT M Sport 5Dr Step Auto,2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,138,53.3,37062.5,37062.5,1111.87,44240.75,0,45325,24,10000,840.7,0,840.69,84.07,924.76,7.55,36,15000,669.09,0,669.09,66.91,736,7.55,0,0,RDE 2
98405,BM4S20MTH5HDTA4 1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d Xdrive MHT M Sport 5Dr Step Auto [tech Pack],2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,138,53.3,37937.5,37937.5,1138.12,45259.25,0,46375,24,10000,931.35,0,931.35,93.14,1024.49,7.55,36,15000,719.35,0,719.35,71.94,791.29,7.55,0,0,RDE 2
98406,BM4S20HMR5HDTA4 1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d Xdrive MHT M Sport 5Dr Step Auto [pro Pack],2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,139,53.3,39145.83,39145.83,1174.37,46665.74,0,47824.99,24,10000,904.63,0,904.62,90.46,995.08,7.55,36,15000,716.08,0,716.08,71.61,787.69,7.55,0,0,RDE 2
98407,BM4S20HMT5HDTA4 1,BMW,4 Series,BMW 4 Series Gran Diesel Coupe 420d Xdrive MHT M Sport 5Dr Step Auto [tech/pro],2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,140,53.3,40020.83,40020.83,1200.62,47684.24,0,48874.99,24,10000,996.16,0,996.16,99.62,1095.78,7.55,36,15000,766.35,0,766.35,76.64,842.99,7.55,0,0,RDE 2
98408,BM4S20MME5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe Special Editions 420i M Sport Pro Edition 5Dr Step Auto,2021,5,Petrol,Hatchback,5,Semi-auto,8,184,1998,155,41.5,37491.67,37491.67,1124.75,45075.29,0,45840,24,10000,855.41,0,855.41,85.54,940.95,7.55,36,15000,681.66,0,681.66,68.17,749.83,7.55,0,0, 
98409,BM4S20MED5HPTA  1,BMW,4 Series,BMW 4 Series Gran Coupe Special Editions 430i M Sport Pro Edition 5Dr Step Auto,2021,5,Petrol,Hatchback,5,Semi-auto,8,245,1998,161,39.8,40570.83,40570.83,1217.12,48659.44,0,49534.99,24,10000,955.54,0,955.53,95.55,1051.08,7.55,36,15000,754.3,0,754.31,75.43,829.74,7.55,0,0, 
98410,BM4S20M5E5HDTA  1,BMW,4 Series,BMW 4 Series Gran Coupe Special Editions 420d MHT M Sport Pro Edition 5Dr Step A,2021,5,Diesel,Hatchback,5,Semi-auto,8,190,1995,131,56.5,39770.83,39770.83,1193.12,47393.24,0,48574.99,24,10000,917.49,0,917.49,91.75,1009.24,7.55,36,15000,725.71,0,725.72,72.57,798.29,7.55,0,0,RDE 2
