Variant,CAP Code,Make,Model,Variant Full Description,Model Year,Doors,Fuel,Body,Seats,Gearbox,Gears,BHP,Eng CC,CO2,Com-bined MPG,Vehicle List Price,Vehicle List Price Including Metallic Paint,Vehicle Total Disc, Vehicle OTR Price,VRB,P11D Price,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,POL,Mileage,Finance Rental,Service Rental,Net Rental,Dis-allowed VAT,Total inc Disallow VAT,Excess Rate,Electric Range,Battery Capacity,RDE2
47085,VWTR202L9BHDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T28 LWB Diesel 2.0 TDI 90 High Roof Startline Business Va,2020,0,Diesel,High Volume/High Roof Van,3, ,5,90,1968,169,43.5,28990,28990,2899,32398.2,0,35604,24,20000,460.42,19.44,479.86,0,0,14.97,24,30000,496.75,27.07,523.82,0,0,14.87,0,0, 
47086,VWTR202L1BHDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T28 LWB Diesel 2.0 TDI 110 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,5,110,1968,169,42.2,30155,30155,3015.5,33656.4,0,37002,24,20000,497.29,19.43,516.73,0,0,14.97,24,30000,533.65,27.05,560.7,0,0,14.87,0,0, 
47087,VWTR202S9BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T28 SWB Diesel 2.0 TDI 90 Startline Business Van,2020,0,Diesel,Van,3, ,5,90,1968,161,46.3,26770,26770,2677,30000.6,0,32940,24,20000,404.65,19.46,424.12,0,0,14.27,24,30000,439.12,27.09,466.21,0,0,14.52,0,0, 
47088,VWTR202S1BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T28 SWB Diesel 2.0 TDI 110 Startline Business Van,2020,0,Diesel,Van,3, ,5,110,1968,161,46.3,27935,27935,2793.5,31258.8,0,34338,24,20000,474.61,19.43,494.05,0,0,13.93,24,30000,508.18,27.04,535.24,0,0,13.85,0,0, 
47089,VWTR20280BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T28 SWB Diesel 2.0 TDI 150 Startline Business Van,2020,0,Diesel,Van,3, ,6,150,1968,159,47.1,29930,29930,2993,33413.4,0,36732,24,20000,501.25,19.43,520.67,0,0,14.62,24,30000,536.65,27.05,563.7,0,0,14.87,0,0, 
47090,VWTR203L9BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 90 Startline Business Van,2020,0,Diesel,Van,3, ,5,90,1968,163,45.6,28210,28210,2821,31555.8,0,34668,24,20000,436.64,19.46,456.09,0,0,14.62,24,30000,472.03,27.07,499.11,0,0,15.22,0,0, 
47091,VWTR203L1BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 110 Startline Business Van,2020,0,Diesel,Van,3, ,5,110,1968,163,45.6,29375,29375,2937.5,32814,0,36066,24,20000,507.72,19.42,527.14,0,0,14.28,24,30000,542.21,27.04,569.26,0,0,14.55,0,0, 
47092,VWTR205BL3VDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 150 Startline Business Van,2020,0,Diesel,Van,3, ,6,150,1968,161,46.3,31370,31370,3137,34968.6,0,38460,24,20000,533.2,19.42,552.63,0,0,15.32,24,30000,570.48,27.03,597.53,0,0,15.22,0,0, 
47093,VWTR205BL3VDTA2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 150 Startline Business Van DSG,2020,0,Diesel,Van,3, ,7,150,1968,156,47.9,33405,33405,3340.5,37166.4,0,40902,24,20000,568.26,15.32,583.58,0,0,15.89,24,30000,607.41,22.58,629.99,0,0,21.77,0,0, 
47094,VWTR203L9BHDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 90 High Roof Startline Business Va,2020,0,Diesel,High Volume/High Roof Van,3, ,5,90,1968,169,43.5,29505,29505,2950.5,32954.4,0,36222,24,20000,468.91,19.44,488.36,0,0,14.97,24,30000,505.26,27.06,532.33,0,0,15.22,0,0, 
47095,VWTR203L1BHDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 110 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,5,110,1968,169,42.2,30670,30670,3067,34212.6,0,37620,24,20000,505.81,19.43,525.24,0,0,14.97,24,30000,542.16,27.05,569.21,0,0,15.57,0,0, 
47096,VWTR205BL3HDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 150 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,6,150,1968,168,40.9,32665,32665,3266.5,36367.2,0,40014,24,20000,566.45,19.41,585.86,0,0,15.32,24,30000,603.7,27.03,630.74,0,0,15.57,0,0, 
47097,VWTR205BL3HDTA2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 LWB Diesel 2.0 TDI 150 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,7,150,1968,162,44.8,34700,34700,3470,38565,0,42456,24,20000,601.48,15.31,616.79,0,0,15.89,24,30000,640.62,22.57,663.2,0,0,21.77,0,0, 
47098,VWTR203S9BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 SWB Diesel 2.0 TDI 90 Startline Business Van,2020,0,Diesel,Van,3, ,5,90,1968,161,46.3,27285,27285,2728.5,30556.8,0,33558,24,20000,412.22,19.46,431.69,0,0,14.62,24,30000,447.61,27.09,474.71,0,0,14.87,0,0, 
47099,VWTR203S1BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 SWB Diesel 2.0 TDI 110 Startline Business Van,2020,0,Diesel,Van,3, ,5,110,1968,161,46.3,28450,28450,2845,31815,0,34956,24,20000,449.12,19.45,468.57,0,0,14.62,24,30000,484.51,27.07,511.59,0,0,14.87,0,0, 
47100,VWTR20305BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 SWB Diesel 2.0 TDI 150 Startline Business Van,2020,0,Diesel,Van,3, ,6,150,1968,158,47.1,30445,30445,3044.5,33969.6,0,37350,24,20000,509.74,19.43,529.17,0,0,14.97,24,30000,546.09,27.05,573.14,0,0,15.22,0,0, 
47101,VWTR20305BVDTA2 5  L,Volkswagen,Transporter,Volkswagen Transporter T30 SWB Diesel 2.0 TDI 150 Startline Business Van DSG,2020,0,Diesel,Van,3, ,7,150,1968,155,47.9,32480,32480,3248,36167.4,0,39792,24,20000,544.8,15.32,560.12,0,0,15.54,24,30000,583.02,22.59,605.6,0,0,21.07,0,0, 
47102,VWTR200L0BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 110 Startline Business Van,2020,0,Diesel,Van,3, ,5,110,1968,163,45.6,29890,29890,2989,33370.2,0,36684,24,20000,481.09,19.44,500.54,0,0,15.32,24,30000,518.36,27.06,545.43,0,0,15.22,0,0, 
47103,VWTR203L5BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 150 Startline Business Van,2020,0,Diesel,Van,3, ,6,150,1968,161,46.3,31885,31885,3188.5,35524.8,0,39078,24,20000,542.66,19.42,562.08,0,0,15.32,24,30000,579.94,27.03,606.98,0,0,15.22,0,0, 
47104,VWTR203L5BVDTA2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 150 Startline Business Van DSG,2020,0,Diesel,Van,3, ,7,150,1968,156,47.9,33920,33920,3392,37722.6,0,41520,24,20000,576.78,15.32,592.09,0,0,15.89,24,30000,615.92,22.58,638.5,0,0,21.77,0,0, 
47105,VWTR203L5BVDTM4 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 150 Startline Business Van 4MOTION,2020,0,Diesel,Van,3, ,6,150,1968,181,40.9,34830,34830,3483,38705.4,0,42612,24,20000,606.17,19.41,625.58,0,0,16.02,24,30000,645.32,27.02,672.35,0,0,16.27,0,0, 
47106,VWTR200L0BHDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 110 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,5,110,1968,169,42.2,31185,31185,3118.5,34768.8,0,38238,24,20000,513.37,21.55,534.92,0,0,15.32,24,30000,550.63,30.17,580.79,0,0,15.57,0,0, 
47107,VWTR203L5BHDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 150 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,6,150,1968,168,40.9,33180,33180,3318,36923.4,0,40632,24,20000,574.02,19.41,593.43,0,0,15.67,24,30000,612.22,27.03,639.25,0,0,15.92,0,0, 
47108,VWTR203L5BHDTA2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 150 High Roof Startline Business V,2020,0,Diesel,High Volume/High Roof Van,3, ,7,150,1968,162,44.8,35215,35215,3521.5,39121.2,0,43074,24,20000,609.05,15.31,624.37,0,0,16.24,24,30000,649.13,22.57,671.71,0,0,22.12,0,0, 
47109,VWTR203L5BHDTM4 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 LWB Diesel 2.0 TDI 150 H/roof Startline Business Van,2020,0,Diesel,High Volume/High Roof Van,3, ,6,150,1968,187,37.7,36125,36125,3612.5,40104,0,44166,24,20000,637.51,21.52,659.03,0,0,16.37,24,30000,677.58,30.13,707.71,0,0,16.97,0,0, 
47110,VWTR200S0BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 SWB Diesel 2.0 TDI 110 Startline Business Van,2020,0,Diesel,Van,3, ,5,110,1968,161,46.3,28965,28965,2896.5,32371.2,0,35574,24,20000,456.7,19.45,476.15,0,0,14.97,24,30000,493.03,27.07,520.1,0,0,15.22,0,0, 
47111,VWTR202S0BVDTM2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 SWB Diesel 2.0 TDI 150 Startline Business Van,2020,0,Diesel,Van,3, ,6,150,1968,158,47.1,30960,30960,3096,34525.8,0,37968,24,20000,518.25,19.43,537.68,0,0,14.97,24,30000,554.6,27.05,581.65,0,0,15.22,0,0, 
47112,VWTR202S0BVDTA2 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 SWB Diesel 2.0 TDI 150 Startline Business Van DSG,2020,0,Diesel,Van,3, ,7,150,1968,155,47.9,32995,32995,3299.5,36723.6,0,40410,24,20000,552.38,15.32,567.7,0,0,15.89,24,30000,591.51,22.59,614.1,0,0,21.77,0,0, 
47113,VWTR202S0BVDTM4 5  L,Volkswagen,Transporter,Volkswagen Transporter T32 SWB Diesel 2.0 TDI 150 Startline Business Van 4MOTION,2020,0,Diesel,Van,3, ,6,150,1968,179,41.5,33905,33905,3390.5,37706.4,0,41502,24,20000,580.85,19.42,600.26,0,0,16.02,24,30000,619.98,27.03,647.02,0,0,16.62,0,0, 
47139,IVDA235C20DDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Dropside 3000 WB,2019,0,Diesel,Dropside,3, ,6,116,2287,0,0,36240,36240,0,44847,0,44438,24,20000,940.57,21.6,962.17,0,0,19.21,24,30000,973.05,44.88,1017.94,0,0,13.45,0,0, 
47141,IVDA235C27DDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Dropside 3750 WB,2019,0,Diesel,Dropside,3, ,6,116,2287,0,0,36745,36745,0,45453,0,45044,24,20000,975.98,21.6,997.57,0,0,19.21,24,30000,1008.47,44.87,1053.34,0,0,12.75,0,0, 
47142,IVDA2335CRDDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Dropside 4100 WB,2019,0,Diesel,Dropside,3, ,6,116,2287,0,0,36995,36995,0,45753,0,45344,24,20000,953.43,21.6,975.02,0,0,19.56,24,30000,986.84,44.88,1031.72,0,0,13.45,0,0, 
47143,IVDA235C24DDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Dropside 3450 WB,2019,0,Diesel,Dropside,3, ,6,116,2287,0,0,36490,36490,0,45147,0,44738,24,20000,941.35,21.6,962.96,0,0,19.56,24,30000,974.76,44.88,1019.66,0,0,13.1,0,0, 
47148,IVDA2335CRJDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Crew Cab Dropside 4100 WB,2019,0,Diesel,Double Cab Dropside,6, ,6,116,2287,0,0,39925,39925,0,49269,0,48860,24,20000,1048.8,21.6,1070.39,0,0,19.91,24,30000,1083.16,44.87,1128.03,0,0,14.15,0,0, 
47150,IVDA235C24JDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Crew Cab Dropside 3450 WB,2019,0,Diesel,Double Cab Dropside,6, ,6,116,2287,0,0,39420,39420,0,48663,0,48254,24,20000,1036.75,21.6,1058.34,0,0,19.91,24,30000,1071.1,44.86,1115.97,0,0,13.8,0,0, 
47151,IVDA235C27JDTM2 5  L,Iveco,Daily,Iveco Daily 35C12 Diesel 2.3 Crew Cab Dropside 3750 WB,2019,0,Diesel,Double Cab Dropside,6, ,6,116,2287,0,0,39675,39675,0,48969,0,48560,24,20000,1073.21,21.59,1094.8,0,0,19.21,24,30000,1105.7,44.86,1150.57,0,0,13.45,0,0, 
47152,IVDA23C430BDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 3000 WB,2019,0,Diesel,Chassis Cab,3, ,6,136,2287,0,0,35565,35565,0,44037,0,43628,24,20000,949.64,21.6,971.23,0,0,18.16,24,30000,979.33,44.87,1024.2,0,0,12.75,0,0, 
47153,IVDA23C430BDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 3000 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,136,2287,0,0,37660,37660,0,46551,0,46142,24,20000,1003.72,21.6,1025.31,0,0,19.21,24,30000,1036.2,44.87,1081.07,0,0,12.6,0,0, 
47154,IVDA235C44BDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 3450 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,136,2287,0,0,37910,37910,0,46851,0,46442,24,20000,1004.5,21.6,1026.1,0,0,19.56,24,30000,1037.93,44.87,1082.8,0,0,12.95,0,0, 
47155,IVDA23C547BDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 3750 WB,2019,0,Diesel,Chassis Cab,3, ,6,136,2287,0,0,36070,36070,0,44643,0,44234,24,20000,983.18,21.59,1004.77,0,0,18.16,24,30000,1012.88,44.86,1057.74,0,0,12.4,0,0, 
47156,IVDA23C547BDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 3750 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,136,2287,0,0,38165,38165,0,47157,0,46748,24,20000,1040.06,21.59,1061.64,0,0,18.51,24,30000,1070.68,44.85,1115.54,0,0,12.6,0,0, 
47157,IVDA235C44BDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 3450 WB,2019,0,Diesel,Chassis Cab,3, ,6,136,2287,0,0,35815,35815,0,44337,0,43928,24,20000,949.5,21.6,971.09,0,0,19.21,24,30000,981.99,44.87,1026.86,0,0,12.4,0,0, 
47158,IVDA233C51BDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 4100 WB,2019,0,Diesel,Chassis Cab,3, ,6,136,2287,0,0,36320,36320,0,44943,0,44534,24,20000,969.97,21.6,991.56,0,0,19.21,24,30000,1002.46,44.87,1047.33,0,0,12.4,0,0, 
47159,IVDA233C51BDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Chassis Cab 4100 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,136,2287,0,0,38415,38415,0,47457,0,47048,24,20000,1024.98,21.6,1046.56,0,0,19.21,24,30000,1057.46,44.87,1102.33,0,0,13.3,0,0, 
47161,IVDA23C5471DTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Chassis 3750 WB Hi-matic,2019,0,Diesel,Double Cab Chassis,6, ,8,136,2287,0,0,41095,41095,0,50673,0,50264,24,20000,1135.42,21.58,1157.01,0,0,19.56,24,30000,1168.87,44.85,1213.72,0,0,12.95,0,0, 
47162,IVDA23C5471DTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Chassis 3750 WB,2019,0,Diesel,Double Cab Chassis,6, ,6,136,2287,0,0,39000,39000,0,48159,0,47750,24,20000,1080.41,21.59,1102,0,0,18.51,24,30000,1111.05,44.85,1155.91,0,0,12.4,0,0, 
47164,IVDA235C441DTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Chassis 3450 WB Hi-matic,2019,0,Diesel,Double Cab Chassis,6, ,8,136,2287,0,0,40840,40840,0,50367,0,49958,24,20000,1100.8,21.6,1122.4,0,0,19.56,24,30000,1134.25,44.86,1179.11,0,0,13.65,0,0, 
47165,IVDA235C441DTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Chassis 3450 WB,2019,0,Diesel,Double Cab Chassis,6, ,6,136,2287,0,0,38745,38745,0,47853,0,47444,24,20000,1045.81,21.6,1067.4,0,0,19.21,24,30000,1078.29,44.86,1123.16,0,0,13.1,0,0, 
47166,IVDA233C511DTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Chassis 4100 WB,2019,0,Diesel,Double Cab Chassis,6, ,6,136,2287,0,0,39250,39250,0,48459,0,48050,24,20000,1045.73,21.6,1067.32,0,0,19.56,24,30000,1079.15,44.86,1124.02,0,0,13.8,0,0, 
47167,IVDA233C511DTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Chassis 4100 WB Hi-matic,2019,0,Diesel,Double Cab Chassis,6, ,8,136,2287,0,0,41345,41345,0,50973,0,50564,24,20000,1129.68,21.58,1151.27,0,0,19.56,24,30000,1163.12,44.85,1207.97,0,0,13.3,0,0, 
47186,IVDA23C430DDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 3000 WB,2019,0,Diesel,Dropside,3, ,6,136,2287,0,0,37580,37580,0,46455,0,46046,24,20000,989.27,21.6,1010.86,0,0,19.21,24,30000,1021.75,44.87,1066.63,0,0,13.45,0,0, 
47187,IVDA23C430DDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 3000 WB Hi-matic,2019,0,Diesel,Dropside,3, ,8,136,2287,0,0,39675,39675,0,48969,0,48560,24,20000,1043.34,21.6,1064.93,0,0,20.26,24,30000,1078.63,44.86,1123.5,0,0,13.65,0,0, 
47188,IVDA233C51DDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 4100 WB,2019,0,Diesel,Dropside,3, ,6,136,2287,0,0,38335,38335,0,47361,0,46952,24,20000,1010.53,21.6,1032.12,0,0,19.56,24,30000,1043.94,44.87,1088.81,0,0,13.1,0,0, 
47189,IVDA23C547DDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 3750 WB Hi-matic,2019,0,Diesel,Dropside,3, ,8,136,2287,0,0,40180,40180,0,49575,0,49166,24,20000,1081.54,21.6,1103.13,0,0,19.56,24,30000,1114.96,44.86,1159.83,0,0,13.3,0,0, 
47190,IVDA235C44DDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 3450 WB,2019,0,Diesel,Dropside,3, ,6,136,2287,0,0,37830,37830,0,46755,0,46346,24,20000,990.05,21.6,1011.65,0,0,19.56,24,30000,1023.48,44.88,1068.36,0,0,13.1,0,0, 
47191,IVDA235C44DDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 3450 WB Hi-matic,2019,0,Diesel,Dropside,3, ,8,136,2287,0,0,39925,39925,0,49269,0,48860,24,20000,1044.13,21.6,1065.72,0,0,20.26,24,30000,1079.42,44.87,1124.29,0,0,14,0,0, 
47192,IVDA23C547DDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 3750 WB,2019,0,Diesel,Dropside,3, ,6,136,2287,0,0,38085,38085,0,47061,0,46652,24,20000,1024.67,21.6,1046.26,0,0,19.21,24,30000,1057.16,44.87,1102.03,0,0,13.1,0,0, 
47193,IVDA233C51DDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Dropside 4100 WB Hi-matic,2019,0,Diesel,Dropside,3, ,8,136,2287,0,0,40430,40430,0,49875,0,49466,24,20000,1064.58,21.6,1086.18,0,0,20.26,24,30000,1099.87,44.86,1144.75,0,0,14,0,0, 
47195,IVDA235C44JDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Dropside 3450 WB,2019,0,Diesel,Double Cab Dropside,6, ,6,136,2287,0,0,40760,40760,0,50271,0,49862,24,20000,1085.43,21.6,1107.02,0,0,19.91,24,30000,1119.8,44.86,1164.66,0,0,13.8,0,0, 
47197,IVDA23C547JDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Dropside 3750 WB Hi-matic,2019,0,Diesel,Double Cab Dropside,6, ,8,136,2287,0,0,43110,43110,0,53091,0,52682,24,20000,1177.85,21.58,1199.44,0,0,19.91,24,30000,1212.21,44.85,1257.07,0,0,14,0,0, 
47198,IVDA235C44JDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Dropside 3450 WB Hi-matic,2019,0,Diesel,Double Cab Dropside,6, ,8,136,2287,0,0,42855,42855,0,52785,0,52376,24,20000,1139.51,21.59,1161.1,0,0,20.61,24,30000,1175.73,44.86,1220.59,0,0,14.35,0,0, 
47199,IVDA23C547JDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Dropside 3750 WB,2019,0,Diesel,Double Cab Dropside,6, ,6,136,2287,0,0,41015,41015,0,50577,0,50168,24,20000,1121.92,21.58,1143.5,0,0,19.56,24,30000,1155.35,44.85,1200.2,0,0,13.45,0,0, 
47200,IVDA233C51JDTM2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Dropside 4100 WB,2019,0,Diesel,Double Cab Dropside,6, ,6,136,2287,0,0,41265,41265,0,50877,0,50468,24,20000,1085.35,21.6,1106.94,0,0,20.61,24,30000,1121.59,44.86,1166.45,0,0,14.15,0,0, 
47201,IVDA233C51JDTA2 5  L,Iveco,Daily,Iveco Daily 35C14 Diesel 2.3 Crew Cab Dropside 4100 WB Hi-matic,2019,0,Diesel,Double Cab Dropside,6, ,8,136,2287,0,0,43360,43360,0,53391,0,52982,24,20000,1140.34,21.59,1161.94,0,0,20.96,24,30000,1177.51,44.86,1222.38,0,0,14.7,0,0, 
47202,IVDA23C163BDTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 3000 WB,2019,0,Diesel,Chassis Cab,3, ,6,156,2287,0,0,36740,36740,0,45447,0,45038,24,20000,990.72,21.6,1012.31,0,0,18.86,24,30000,1022.27,44.87,1067.14,0,0,12.75,0,0, 
47203,IVDA23C650BDTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 3450 WB,2019,0,Diesel,Chassis Cab,3, ,6,156,2287,0,0,36990,36990,0,45747,0,45338,24,20000,992.45,21.6,1014.04,0,0,18.51,24,30000,1023.07,44.87,1067.94,0,0,12.75,0,0, 
47204,IVDA23C163BDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 3000 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,156,2287,0,0,38835,38835,0,47961,0,47552,24,20000,1045.73,21.6,1067.31,0,0,19.21,24,30000,1078.22,44.86,1123.08,0,0,13.3,0,0, 
47205,IVDA23C650BDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 3450 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,156,2287,0,0,39085,39085,0,48261,0,47852,24,20000,1046.51,21.6,1068.1,0,0,19.56,24,30000,1079.95,44.86,1124.81,0,0,12.95,0,0, 
47206,IVDA235C75BDTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 3750 WB,2019,0,Diesel,Chassis Cab,3, ,6,156,2287,0,0,37245,37245,0,46053,0,45644,24,20000,1025.2,21.59,1046.78,0,0,18.51,24,30000,1055.82,44.86,1100.68,0,0,12.4,0,0, 
47207,IVDA235C75BDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 3750 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,156,2287,0,0,39340,39340,0,48567,0,48158,24,20000,1081.12,21.59,1102.71,0,0,19.21,24,30000,1113.61,44.85,1158.48,0,0,12.6,0,0, 
47208,IVDA234100BDTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 4100 WB Hi-matic,2019,0,Diesel,Chassis Cab,3, ,8,156,2287,0,0,39590,39590,0,48867,0,48458,24,20000,1075.38,21.59,1096.97,0,0,19.21,24,30000,1107.87,44.86,1152.74,0,0,13.3,0,0, 
47209,IVDA234100BDTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Chassis Cab 4100 WB,2019,0,Diesel,Chassis Cab,3, ,6,156,2287,0,0,37495,37495,0,46353,0,45944,24,20000,1021.31,21.59,1042.9,0,0,18.51,24,30000,1051.94,44.86,1096.8,0,0,12.75,0,0, 
47212,IVDA23C6501DTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Crew Cab Chassis 3450 WB Hi-matic,2019,0,Diesel,Double Cab Chassis,6, ,8,156,2287,0,0,42015,42015,0,51777,0,51368,24,20000,1141.89,21.58,1163.47,0,0,19.91,24,30000,1176.26,44.86,1221.11,0,0,13.65,0,0, 
47213,IVDA23C6501DTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Crew Cab Chassis 3450 WB,2019,0,Diesel,Double Cab Chassis,6, ,6,156,2287,0,0,39920,39920,0,49263,0,48854,24,20000,1087.81,21.59,1109.4,0,0,19.21,24,30000,1120.31,44.85,1165.17,0,0,13.1,0,0, 
47214,IVDA235C751DTA2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Crew Cab Chassis 3750 WB Hi-matic,2019,0,Diesel,Double Cab Chassis,6, ,8,156,2287,0,0,42270,42270,0,52083,0,51674,24,20000,1178.37,21.58,1199.95,0,0,19.21,24,30000,1210.87,44.85,1255.72,0,0,13.3,0,0, 
47215,IVDA235C751DTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Crew Cab Chassis 3750 WB,2019,0,Diesel,Double Cab Chassis,6, ,6,156,2287,0,0,40175,40175,0,49569,0,49160,24,20000,1121.5,21.58,1143.08,0,0,19.21,24,30000,1154.01,44.85,1198.85,0,0,12.75,0,0, 
47216,IVDA2341001DTM2 5  L,Iveco,Daily,Iveco Daily 35C16 Diesel 2.3 Crew Cab Chassis 4100 WB,2019,0,Diesel,Double Cab Chassis,6, ,6,156,2287,0,0,40425,40425,0,49869,0,49460,24,20000,1098.95,21.59,1120.53,0,0,19.56,24,30000,1132.37,44.86,1177.23,0,0,13.45,0,0, 
