CAP CODE,Manufacturer,Model,Variant,Basic List Price
DASS10ESS5HPTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Essential 5Dr,10795.83
DASS10ESS5HBTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Bi-fuel Essential 5Dr,10770.83
DASS10COM5HPTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Comfort 5Dr,11879.17
DASS10COM5HPTA  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Comfort 5Dr CVT,13095.83
DASS10COM5HBTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Bi-fuel Comfort 5Dr,11854.17
DASS10PRE5HPTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Prestige 5Dr,12545.83
DASS10PRE5HPTA  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Prestige 5Dr CVT,13762.5
DASS10PRE5HBTM  2,Dacia,Sandero Stepway,Dacia Sandero Stepway Hatchback 1.0 TCe Bi-fuel Prestige 5Dr,12554.17
SSKO16UL 5EDTA  4,Ssangyong,Korando,Ssangyong Korando Diesel Estate 1.6 D Ultimate 5Dr Auto,25254.17
VWAR20R325HPTA4 1,Volkswagen,Arteon,Volkswagen Arteon Fastback 2.0 TSI R 5Dr 4MOTION DSG,44250
CUAA20VZ15EPTA4,Cupra,Ateca,Cupra Ateca Estate 2.0 TSI VZ1 5Dr DSG 4Drive,32995.83
CUAA20VZ25EPTA4,Cupra,Ateca,Cupra Ateca Estate 2.0 TSI VZ2 5Dr DSG 4Drive,34762.5
CUAA20VZ35EPTA4,Cupra,Ateca,Cupra Ateca Estate 2.0 TSI VZ3 5Dr DSG 4Drive,37591.67
AU3S20SN45EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro S Line 5Dr S Tronic,34391.67
AU3S20SO45EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro S Line 5Dr S Tronic [c+s Pack],35387.5
AU3S20BD45EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro Black Edition 5Dr S Tronic,35516.67
AU3S20B4C5EPTA4,Audi,Q3,Audi Q3 Sportback 45 Tfsi 245 Quattro Black Edn 5Dr S Tronic [c+s],36512.5
AUQ320SN45EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro S Line 5Dr S Tronic,33433.33
AUQ320SO45EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro S Line 5Dr S Tronic [c+s Pack],34429.17
AUQ320BD45EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro Black Edition 5Dr S Tronic,34558.33
AUQ320B4C5EPTA4 2,Audi,Q3,Audi Q3 Estate 45 Tfsi 245 Quattro Black Edn 5Dr S Tronic [c+s],35554.17
TOCH20GSP5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 2.0 Hybrid GR Sport 5Dr CVT,28032.5
TOCH20GSL5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 2.0 Hybrid GR Sport 5Dr CVT [leather],29028.33
TOCH20GLJ5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 2.0 Hybrid GR Sport 5Dr CVT [leather/jbl],29607.5
TOCH18GSP5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 1.8 Hybrid GR Sport 5Dr CVT,26682.5
TOCH18GLJ5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 1.8 Hybrid GR Sport 5Dr CVT [leather/jbl],28257.5
TOCH18GSL5HHIA  1,Toyota,C-hr,Toyota C-hr Hatchback 1.8 Hybrid GR Sport 5Dr CVT [leather],27678.33
MA6 20KUE4SPIM  3,Mazda,6,Mazda6 Saloon Special Edition 2.0 Skyactiv G Kuro Edition 4Dr,24241.67
MA6 20KUE5EPIM  4,Mazda,6,Mazda6 Tourer Special Edition 2.0 Skyactiv G Kuro Edition 5Dr,25075
BM2S20MS 4SPTA,BMW,2 Series,BMW 2 Series Gran Coupe 220i M Sport 4Dr Step Auto,27929.17
BM2S20SPK4SPTA,BMW,2 Series,BMW 2 Series Gran Coupe 220i M Sport 4Dr Step Auto [pro Pack],29762.5
MA3 208SE5HPSM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv X Mhev [186] Se-l Lux 5Dr,21683.33
MA3 208SX5HPSM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv X Mhev [186] Sport Lux 5Dr,22850
MA3 208SX5HPSA  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv X Mhev [186] Sport Lux 5Dr Auto,24100
MA3 208GS5HPSM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv X Mhev [186] GT Sport 5Dr,24433.33
MA3 208GS5HPSA  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv X Mhev [186] GT Sport 5Dr Auto,25683.33
MA3 208GT5HPSM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv X Mhev [186] GT Sport Tech 5Dr,25183.33
MA3 208SE4SPSM  3,Mazda,3,Mazda3 Saloon 2.0 E-skyactiv-x Mhev [186] Se-l Lux 4Dr,21683.33
MA3 208SX4SPSM  3,Mazda,3,Mazda3 Saloon 2.0 E-skyactiv-x Mhev [186] Sport Lux 4Dr,22850
MA3 208GS4SPSM  3,Mazda,3,Mazda3 Saloon 2.0 E-skyactiv-x Mhev [186] GT Sport 4Dr,24433.33
MA3 208GS4SPSA  3,Mazda,3,Mazda3 Saloon 2.0 E-skyactiv-x Mhev [186] GT Sport 4Dr Auto,25683.33
MA3 208GT4SPSM  3,Mazda,3,Mazda3 Saloon 2.0 E-skyactiv-x Mhev [186] GT Sport Tech 4Dr,25183.33
HYSA16PRM5EHTA  5,Hyundai,Santa FE,Hyundai Santa FE Estate 1.6 Tgdi Hybrid Premium 5Dr Auto,33196.67
HYSA16PRM5EHTA4 5,Hyundai,Santa FE,Hyundai Santa FE Estate 1.6 Tgdi Hybrid Premium 5Dr 4WD Auto,34584.17
HYSA16PRM5EXTA4 5,Hyundai,Santa FE,Hyundai Santa FE Estate 1.6 Tgdi Plug-in Hybrid Premium 5Dr 4WD Auto,37688.33
HYSA16ULT5EHTA  5,Hyundai,Santa FE,Hyundai Santa FE Estate 1.6 Tgdi Hybrid Ultimate 5Dr Auto,35663.33
HYSA16ULT5EHTA4 5,Hyundai,Santa FE,Hyundai Santa FE Estate 1.6 Tgdi Hybrid Ultimate 5Dr 4WD Auto,37330
HYSA16ULT5EXTA4 5,Hyundai,Santa FE,Hyundai Santa FE Estate 1.6 Tgdi Plug-in Hybrid Ultimate 5Dr 4WD Auto,40434.17
KISG33GS35HPTA,KIA,Stinger,KIA Stinger Gran Turismo 3.3 T-gdi 361 GT S 5Dr Auto,34537.5
HYKN16SEC5HHIA  1,Hyundai,Kona,Hyundai Kona Hatchback 1.6 GDi Hybrid SE Connect 5Dr DCT,19580
HYKN16PRM5HHIA  1,Hyundai,Kona,Hyundai Kona Hatchback 1.6 GDi Hybrid Premium 5Dr DCT,21913.33
HYKN16ULT5HHIA  1,Hyundai,Kona,Hyundai Kona Hatchback 1.6 GDi Hybrid Ultimate 5Dr DCT,23996.67
AUTT20TT32CPTA4 3,Audi,TT,Audi TT Coupe 50 Tfsi 320 Quattro TTS 2Dr S Tronic,39137.5
AUTT20T3C2CPTA4 3,Audi,TT,Audi TT Coupe 50 Tfsi 320 Quattro TTS 2Dr S Tronic [c+s],40383.33
AUTT20T3B2CPTA4 3,Audi,TT,Audi TT Coupe 50 Tfsi 320 Quattro TTS Black Ed 2Dr S Tronic,40970.83
AUTT20TB32CPTA4 3,Audi,TT,Audi TT Coupe 50 Tfsi 320 Quattro TTS Black Ed 2Dr S Tronic[c+s],42216.67
AUTT20T3V2CPTA4 3,Audi,TT,Audi TT Coupe 50 Tfsi 320 Quattro TTS Vorsprung 2Dr S Tronic,45970.83
AUTT20TT32RPTA4 3,Audi,TT,Audi TT Roadster 50 Tfsi 320 Quattro TTS 2Dr S Tronic,40595.83
AUTT20T3C2RPTA4 3,Audi,TT,Audi TT Roadster 50 Tfsi 320 Quattro TTS 2Dr S Tronic [c+s],41841.67
AUTT20T3B2RPTA4 3,Audi,TT,Audi TT Roadster 50 Tfsi 320 Quattro TTS Black Ed 2Dr S Tronic,42429.17
AUTT20TB32RPTA4 3,Audi,TT,Audi TT Roadster 50 Tfsi 320 Quattro TTS Black Ed 2Dr S Tronic[c+s],43675
AUTT20T3V2RPTA4 3,Audi,TT,Audi TT Roadster 50 Tfsi 320 Quattro TTS Vorsprung 2Dr S Tronic,47429.17
HYTU16PRM5EXTA4 4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi Plug-in Hybrid Premium 5Dr 4WD Auto,32534.17
HYTU16ULT5EXTA4 4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi Plug-in Hybrid Ultimate 5Dr 4WD Auto,34784.17
SMFF00EPM5HE A  2,Smart,Forfour Hatchback,Smart Forfour Electric Hatchback 60kW EQ Premium 17kWh 5Dr Auto [22kwch],18283.33
SMFF00EEX5HE A  2,Smart,Forfour Hatchback,Smart Forfour Electric Hatchback 60kW EQ Exclusive 17kWh 5Dr Auto [22kwch],19241.67
SMFB00EPM2BE A  3,Smart,Fortwo Cabrio,Smart Fortwo Electric Cabrio 60kW EQ Premium 17kWh 2Dr Auto [22kwch],20241.67
SMFB00EEX2BE A  3,Smart,Fortwo Cabrio,Smart Fortwo Electric Cabrio 60kW EQ Exclusive 17kWh 2Dr Auto [22kwch],21200
TOPV20S145EDTM,Toyota,Proace Verso,Toyota Proace Verso Diesel Estate 2.0D 140 Shuttle Medium 5Dr,32532.5
TOPV20M145EDTM,Toyota,Proace Verso,Toyota Proace Verso Diesel Estate 2.0D 140 Shuttle Medium [tss] 5Dr,33032.5
TOPV20L145EDTM,Toyota,Proace Verso,Toyota Proace Verso Diesel Estate 2.0D 140 Shuttle Long 5Dr,32907.5
TOPV20LP45EDTM,Toyota,Proace Verso,Toyota Proace Verso Diesel Estate 2.0D 140 Shuttle Long [tss] 5Dr,33407.5
TOPV20F145EDTM,Toyota,Proace Verso,Toyota Proace Verso Diesel Estate 2.0D 140 Family Medium 5Dr,33782.5
TOPV20FP45EDTM,Toyota,Proace Verso,Toyota Proace Verso Diesel Estate 2.0D 140 Family Medium 5Dr [premium],36574.17
SIVI144TA5EPTM4 2,Suzuki,Vitara,Suzuki Vitara Estate 1.4 Boosterjet 48V Hybrid Sz-t Allgrip 5Dr,20666.78
SMFC00EPM2CE A  3,Smart,Fortwo Coupe,Smart Fortwo Electric Coupe 60kW EQ Premium 17kWh 2Dr Auto [22kwch],18225
SMFC00EEX2CE A  3,Smart,Fortwo Coupe,Smart Fortwo Electric Coupe 60kW EQ Exclusive 17kWh 2Dr Auto [22kwch],19183.33
SMFC00EEB2CE A  3,Smart,Fortwo Coupe,Smart Fortwo Electric Coupe Special Editions 60kW EQ Edition Bluedawn 17kWh 2Dr,20533.33
MACX20ELS5HPIM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev Se-l 5Dr,20300
MACX20SEU5HPIM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev Se-l Lux 5Dr,21550
MACX20SEU5HPIA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev Se-l Lux 5Dr Auto,22800
MACX20XSL5HPIM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev Sport Lux 5Dr,22466.67
MACX20XSL5HPIA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev Sport Lux 5Dr Auto,23716.67
MACX20SGT5HPIM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev GT Sport 5Dr,24058.33
MACX20SGT5HPIA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev GT Sport 5Dr Auto,25308.33
MACX20TGS5HPIM,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev GT Sport Tech 5Dr,24808.33
MACX20TGS5HPIA,Mazda,Cx-30,Mazda Cx-30 Hatchback 2.0 E-skyactiv G Mhev GT Sport Tech 5Dr Auto,26058.33
MA6 20SPO5EPIM  4,Mazda,6,Mazda6 Tourer 2.0 Skyactiv-g Sport 5Dr,24583.33
MA6 20ELS4SPIM  3,Mazda,6,Mazda6 Saloon 2.0 Skyactiv-g Se-l 4Dr,21416.67
MA6 20ELS4SPIA  3,Mazda,6,Mazda6 Saloon 2.0 Skyactiv-g Se-l 4Dr Auto,22750
MA6 20ELS5EPIM  4,Mazda,6,Mazda6 Tourer 2.0 Skyactiv-g Se-l 5Dr,22250
MA6 25GTS4SPIA  3,Mazda,6,Mazda6 Saloon 2.5 Skyactiv-g GT Sport 4Dr Auto,27566.67
MA6 20SPO4SPIM  3,Mazda,6,Mazda6 Saloon 2.0 Skyactiv-g Sport 4Dr,23750
MA6 25GTS5EPIA  4,Mazda,6,Mazda6 Tourer 2.5 Skyactiv-g GT Sport 5Dr Auto,28400
MA3 20ELS5HPIM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev Se-l 5Dr,19183.33
MA3 20SEU5HPIM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev Se-l Lux 5Dr,20100
MA3 20SEU5HPIA  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev Se-l Lux 5Dr Auto,21350
MA3 20XSL5HPIM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev Sport Lux 5Dr,21016.67
MA3 20XSL5HPIA  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev Sport Lux 5Dr Auto,22266.67
MA3 20SGT5HPIM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev GT Sport 5Dr,22600
MA3 20SGT5HPIA  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev GT Sport 5Dr Auto,23850
MA3 20TGS5HPIM  5,Mazda,3,Mazda3 Hatchback 2.0 E-skyactiv G Mhev GT Sport Tech 5Dr,23350
MEEA00SPO5HE A,Mercedes-benz,EQA,Mercedes-benz EQA Hatchback EQA 250 140kW Sport 66.5kWh 5Dr Auto,38875
MEEA00LMA5HE A,Mercedes-benz,EQA,Mercedes-benz EQA Hatchback EQA 250 140kW AMG Line 66.5kWh 5Dr Auto,40125
MEEA00ALM5HE A,Mercedes-benz,EQA,Mercedes-benz EQA Hatchback EQA 250 140kW AMG Line Premium 66.5kWh 5Dr Auto,42625
LRDE30XSD3EPTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 3.0 P400 XS Edition 90 3Dr Auto,52525
LRDE30XD63EPTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 3.0 P400 XS Edition 90 3Dr Auto [6 S,53204.17
LRDE50   3EPSA4,Land Rover,Defender,Land Rover Defender Estate 5.0 P525 V8 90 3Dr Auto,82158.33
LRDE30XE15EDTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 3.0 D250 XS Edition 110 5Dr Auto,51216.67
LRDE30X075EDTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 3.0 D250 XS Edition 110 5Dr Auto [7,52800
LRDE303XE5EDTA4,Land Rover,Defender,Land Rover Defender Diesel Estate 3.0 D300 X-dynamic SE 110 5Dr Auto,53745.83
LRDE303D65EDTA4,Land Rover,Defender,Land Rover Defender Diesel Estate 3.0 D300 X-dynamic SE 110 5Dr Auto [6 Seat],54862.5
LRDE303Y75EDTA4,Land Rover,Defender,Land Rover Defender Diesel Estate 3.0 D300 X-dynamic SE 110 5Dr Auto [7 Seat],55329.17
LRDE30XE15EPTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 3.0 P400 XS Edition 110 5Dr Auto,55808.33
LRDE30X075EPTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 3.0 P400 XS Edition 110 5Dr Auto [7,57391.67
LRDE20XSD5EXTA4,Land Rover,Defender,Land Rover Defender Estate Special Editions 2.0 P400e XS Edition 110 5Dr Auto,59975
PS2 007DM5HE A4,Polestar,2,Polestar 2 Fastback 300kW 78kWh Long Range Dual Motor 5Dr 4WD Auto,39083.33
PS2 007SM5HE A,Polestar,2,Polestar 2 Fastback 170kW 78kWh Long Range Single Motor 5Dr Auto,36583.33
MAM0001AE5HE A,Mazda,Mx-30,Mazda Mx-30 Hatchback Special Editions 107kW 100th Anniversary Edition 35.5kWh 5,29116.67
KISO162  5WXTA4 6,KIA,Sorento,KIA Sorento Station Wagon 1.6 T-gdi Phev 2 5Dr Auto,38120.83
KISO163  5WXTA4 6,KIA,Sorento,KIA Sorento Station Wagon 1.6 T-gdi Phev 3 5Dr Auto,41370.83
KISO164  5WXTA4 6,KIA,Sorento,KIA Sorento Station Wagon 1.6 T-gdi Phev 4 5Dr Auto,44995.83
HYTU16NLI5EPTM  4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi N Line 5Dr 2WD,25263.33
HYTU16NLI5EPTA  4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi 48V MHD N Line 5Dr 2WD DCT,27075.83
HYTU16NLS5EPTM  4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi N Line S 5Dr 2WD,26680
HYTU16NLS5EPTA  4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi 48V MHD N Line S 5Dr 2WD DCT,28675.83
HYTU16NLS5EPTA4 4,Hyundai,Tucson,Hyundai Tucson Estate 1.6 Tgdi 48V MHD 180 N Line S 5Dr 4WD DCT,30234.17
HYKN00SEC5HE A  1,Hyundai,Kona,Hyundai Kona Electric Hatchback 100kW SE Connect 39kWh 5Dr Auto,24842.5
HYKN00PRM5HE A  1,Hyundai,Kona,Hyundai Kona Electric Hatchback 100kW Premium 39kWh 5Dr Auto,25967.5
HYKN00PM45HE A  1,Hyundai,Kona,Hyundai Kona Electric Hatchback 150kW Premium 64kWh 5Dr Auto,29259.17
HYKN00UT45HE A  1,Hyundai,Kona,Hyundai Kona Electric Hatchback 150kW Ultimate 64kWh 5Dr Auto,31050.83
FI5X10POP5HPTM  1,Fiat,500X,Fiat 500X Hatchback 1.0 Pop 5Dr,16570
FI5X10CRO5HPTM  1,Fiat,500X,Fiat 500X Hatchback 1.0 Cross 5Dr,19028.33
FI5X13CRO5HPTA  1,Fiat,500X,Fiat 500X Hatchback 1.3 Cross 5Dr DCT,20903.33
FI5L14POP5HPIM  1,Fiat,500L,Fiat 500L Hatchback 1.4 Pop 5Dr,14324.17
FI5L14CON5HPIM  1,Fiat,500L,Fiat 500L Hatchback 1.4 Connect 5Dr,15407.5
ABA614ANN3HPTM  1,Abarth,695C,Abarth 695 Hatchback 1.4 T-jet 180 Anniversario 3Dr,25228.53
FI5010DPL2VPIM  1,Fiat,500,Fiat 500C Convertible 1.0 Mild Hybrid Dolcevita [part Leather] 2Dr,14536.67
FI5010DOP2VPIM  1,Fiat,500,Fiat 500C Convertible 1.0 Mild Hybrid Dolcevita Plus 2Dr,15786.67
FI5010SNV2VPIM  1,Fiat,500,Fiat 500C Convertible 1.0 Mild Hybrid Sport [nav] 2Dr,15786.67
FI5010DPL3HPIM  1,Fiat,500,Fiat 500 Hatchback 1.0 Mild Hybrid Dolcevita [part Leather] 3Dr,12328.33
FI5010DOP3HPIM  1,Fiat,500,Fiat 500 Hatchback 1.0 Mild Hybrid Dolcevita Plus 3Dr,13578.33
MNCS00CL23HE A  5,Mini,Cooper S,Mini Electric Hatchback 135kW Cooper S Level 2 33kWh 3Dr Auto,25350
MNCS00CL33HE A  5,Mini,Cooper S,Mini Electric Hatchback 135kW Cooper S Level 3 33kWh 3Dr Auto,28266.67
ABA914ESS2VPTA  1,Abarth,595C,Abarth 595C Convertible 1.4 T-jet 180 Essesse 2Dr Auto,24695.19
ABA914ESS3HPTA  1,Abarth,595C,Abarth 595 Hatchback 1.4 T-jet 180 Essesse 3Dr Auto,22486.86
ABA914TRA3HPTA  1,Abarth,595C,Abarth 595 Hatchback 1.4 T-jet 165 Turismo Automatica 3Dr Auto,17928.53
ABA914TRA2VPTA  1,Abarth,595C,Abarth 595C Convertible 1.4 T-jet 165 Turismo Automatica 2Dr Auto,20136.86
SKOC20SEL5EDTA4 5,Skoda,Octavia,Skoda Octavia Diesel Estate 2.0 TDI 150 SE L 4x4 5Dr DSG,27245.83
POTY0037 4SE A,Porsche,Taycan,Porsche Taycan Saloon 300kW 79kWh 4Dr RWD Auto,61666.67
POTY003794SE A,Porsche,Taycan,Porsche Taycan Saloon 300kW 79kWh 4Dr RWD Auto [5 Seat],61946.67
POTY0039 4SE A,Porsche,Taycan,Porsche Taycan Saloon 350kW 93kWh 4Dr RWD Auto,65040.83
POTY003954SE A,Porsche,Taycan,Porsche Taycan Saloon 350kW 93kWh 4Dr RWD Auto [5 Seat],65320.83
SETR204FR5EPIA4,Seat,Tarraco,Seat Tarraco Estate 2.0 TSI 245 FR 5Dr DSG 4Drive,34966.67
SETR20FS45EPIA4,Seat,Tarraco,Seat Tarraco Estate 2.0 TSI 245 FR Sport 5Dr DSG 4Drive,36529.17
SETR20X455EPIA4,Seat,Tarraco,Seat Tarraco Estate 2.0 TSI 245 Xcellence 5Dr DSG 4Drive,34158.33
SETR20XL45EPIA4,Seat,Tarraco,Seat Tarraco Estate 2.0 TSI 245 Xcellence Lux 5Dr DSG 4Drive,35737.5
BM4S30MHT2CDTA4 1,BMW,4 Series,BMW 4 Series Diesel Coupe 430d Xdrive MHT M Sport 2Dr Step Auto,40016.67
BM4S30HMR2CDTA4 1,BMW,4 Series,BMW 4 Series Diesel Coupe 430d Xdrive MHT M Sport 2Dr Step Auto [pro Pack],42100
BM4S30MT42CDTA4 1,BMW,4 Series,BMW 4 Series Diesel Coupe M440d Xdrive MHT 2Dr Step Auto,45391.67
BM4S30M5E2CDTA4 1,BMW,4 Series,BMW 4 Series Coupe Special Editions 430d Xdrive MHT M Sport Pro Edition 2Dr Step,43766.67
AUEG00   4SE A4,Audi,E-tron GT,Audi E-tron GT Saloon 390kW Quattro 93kWh 4Dr Auto,68458.33
AUEG00CSO4SE A4,Audi,E-tron GT,Audi E-tron GT Saloon 390kW Quattro 93kWh 4Dr Auto [c+s],71450
SSRE22UL 5EDTA4 3,Ssangyong,Rexton,Ssangyong Rexton Diesel Estate 2.2 Ultimate 5Dr Auto,32354.17
SSRE22VEN5EDTA4 3,Ssangyong,Rexton,Ssangyong Rexton Diesel Estate 2.2 Ventura 5Dr Auto,30095.83
TORA25DES5EXIA4 7,Toyota,Rav4,Toyota Rav4 Estate 2.5 Phev Design 5Dr CVT,35290.83
HYI320NP 5HPTM  5,Hyundai,I30,Hyundai I30 Hatchback 2.0T GDi N Performance 5Dr,27092.5
HYI320NP 5HPTA  5,Hyundai,I30,Hyundai I30 Hatchback 2.0T GDi N Performance 5Dr DCT,28342.5
HYIF20NP 5HPTM  1,Hyundai,I30 Fastback,Hyundai I30 Fastback 2.0T GDi N Performance 5Dr,27717.5
HYIF20NP 5HPTA  1,Hyundai,I30 Fastback,Hyundai I30 Fastback 2.0T GDi N Performance 5Dr DCT,28967.5
AUQ520SP 5EXTA4 3,Audi,Q5,Audi Q5 Estate 50 Tfsi e Quattro Sport 5Dr S Tronic,43541.67
AUQ520SCS5EXTA4 3,Audi,Q5,Audi Q5 Estate 50 Tfsi e Quattro Sport 5Dr S Tronic [c+s],44704.17
AUQ520SL 5EXTA4 3,Audi,Q5,Audi Q5 Estate 50 Tfsi e Quattro S Line 5Dr S Tronic,45666.67
AUQ520SLC5EXTA4 3,Audi,Q5,Audi Q5 Estate 50 Tfsi e Quattro S Line 5Dr S Tronic [c+s],46829.17
AUQ520ED15EXTA4 3,Audi,Q5,Audi Q5 Estate Special Editions 50 Tfsi e Quattro Edition 1 5Dr S Tronic,49416.67
AUQ520EDC5EXTA4 3,Audi,Q5,Audi Q5 Estate Special Editions 50 Tfsi e Quattro Edition 1 5Dr S Tronic [c+s],50579.17
AUQ520VOR5EXTA4 3,Audi,Q5,Audi Q5 Estate 50 Tfsi e Quattro Vorsprung 5Dr S Tronic,58291.67
CICR12SHI5HPTM  1,Citroen,C3 Aircross,Citroen C3 Aircross Hatchback 1.2 Puretech 110 Shine 5Dr,16637.5
CICR12SHI5HPTA  1,Citroen,C3 Aircross,Citroen C3 Aircross Hatchback 1.2 Puretech 130 Shine 5Dr Eat6,17954.17
CICR12SHP5HPTM  1,Citroen,C3 Aircross,Citroen C3 Aircross Hatchback 1.2 Puretech 110 Shine Plus 5Dr,17979.17
CICR12SHP5HPTA  1,Citroen,C3 Aircross,Citroen C3 Aircross Hatchback 1.2 Puretech 130 Shine Plus 5Dr Eat6,19295.83
CICR15SHI5HDTM  1,Citroen,C3 Aircross,Citroen C3 Aircross Diesel Hatchback 1.5 Bluehdi Shine 5Dr,17645.83
CICR15SHP5HDTM  1,Citroen,C3 Aircross,Citroen C3 Aircross Diesel Hatchback 1.5 Bluehdi Shine Plus 5Dr,18987.5
VWTO30R  5EXTA4 4,Volkswagen,Touareg,Volkswagen Touareg Estate 3.0 V6 TSI Phev 4Motion R 5Dr Tip Auto,63720.83
AUEG00CAS4SE A4,Audi,E-tron GT,Audi E-tron GT Saloon 390kW Quattro 93kWh 4Dr Auto [c+s Plus],75283.33
POTY0039 5EE A4,Porsche,Taycan,Porsche Taycan Cross Turismo 350kW 4 93kWh 5Dr Auto,69166.67
POTY003955EE A4,Porsche,Taycan,Porsche Taycan Cross Turismo 350kW 4 93kWh 5Dr Auto [5 Seat],69446.67
POTY004S95EE A4,Porsche,Taycan,Porsche Taycan Cross Turismo 420kW 4S 93kWh 5Dr Auto,74583.33
POTY004955EE A4,Porsche,Taycan,Porsche Taycan Cross Turismo 420kW 4S 93kWh 5Dr Auto [5 Seat],74863.33
JAFT20RDB2CPTA  2,Jaguar,F-type,Jaguar F-type Coupe 2.0 P300 R-dynamic Black 2Dr Auto,53200
JAFT50RDB2CPSA  2,Jaguar,F-type,Jaguar F-type Coupe 5.0 P450 Supercharged V8 R-dynamic Black 2Dr Auto,63050
JAFT50RDB2CPSA4 2,Jaguar,F-type,Jaguar F-type Coupe 5.0 P450 S/C V8 R-dynamic Black 2Dr Auto AWD,67179.17
JAFT20RDB2VPTA  2,Jaguar,F-type,Jaguar F-type Convertible 2.0 P300 R-dynamic Black 2Dr Auto,57666.67
JAFT50RDB2VPSA  2,Jaguar,F-type,Jaguar F-type Convertible 5.0 P450 Supercharged V8 R-dynamic Black 2Dr Auto,67516.67
JAFT50RDB2VPSA4 2,Jaguar,F-type,Jaguar F-type Convertible 5.0 P450 S/C V8 R-dynamic Black 2Dr Auto AWD,71645.83
AUQS20SP 5EXTA4,Audi,Q5,Audi Q5 Sportback 50 Tfsi e Quattro Sport 5Dr S Tronic,45583.33
AUQS20SCS5EXTA4,Audi,Q5,Audi Q5 Sportback 50 Tfsi e Quattro Sport 5Dr S Tronic [c+s],46745.83
AUQS20SL 5EXTA4,Audi,Q5,Audi Q5 Sportback 50 Tfsi e Quattro S Line 5Dr S Tronic,47708.33
AUQS20SLC5EXTA4,Audi,Q5,Audi Q5 Sportback 50 Tfsi e Quattro S Line 5Dr S Tronic [c+s],48870.83
AUQS20VOR5EXTA4,Audi,Q5,Audi Q5 Sportback 50 Tfsi e Quattro Vorsprung 5Dr S Tronic,60333.33
